product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_title,discount_amount_rupees
B09C6FML9B,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Supports QC 2.0/3.0 Charging, High Speed Data Transmission - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,320.0,599.0,47,4.1,491,"1.2M Tangle Free durable tough braiding sync & charge cable|Supports Quick Charge 2.0 and 3.0, with max output up to 3A|Ensure fast and stable data transmission up to 480 Mbps|Up to 10,000+ bend and 10,000+ plugging and unplugging test ensure this cable a longer lifespan|Compatibile Designed to work flawlessly with all Micro USB devices|2 Years Warranty","AGQTTQWEOQLPO3PV6XEDCWZHVFNQ,AGYFG44KAEEQOVYBQRJHPVD32R2A,AGOPG26AJCZ7HH3S6SHL5EYLB2NQ,AFNTWPGFTBDG3Z4KM62YI5AGUEDQ,AF4FBOU77LUPQUR7IBGUCBHELUIA,AEOBRM4MERVEHV4O76DQMSU5CQKA,AEBBA2BEZHS7VHTVPTM33SUFOPLQ,AFU3RKW2HRVHNL6PFIZ7Q3ZYUSOA","Dr. R.,Ajay Tripathi,Ethan,Mangesh D Polekar,Fatima,Gokul Parmar,Mohit,Sagar s.","Good product,Good product,Built and charge power,Nice product Happy to buy,Not recommended,Good quality but charge little slow,Stopped working within 6 months,Value for money",279.0
B0B65MJ45G,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black + White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.0,549.0,75,3.9,61,"Fast charging support for various smart phones with the standard QC 18W support (using compatible USB charger).|Maximum 3A current carrying capacity for efficient charging speed.|1 meter Braided cable for durability and long term usage.|Transfer files to & from your smartphone with your Laptop / Computer easily, using the ZEB-CU3100V Type C cable.|High quality mould and premium finish to provide the best usage experience.","AFQGGBH7UOPRRK6A4FS6UAHBBR6Q,AHUVPTZIP7GEDM62EIXKJOHXKX7Q,AELXEM4FYSUTAX3MW4N3MMWTA7HQ,AE3JXOT37VQRM3R7KJNLXD35X66Q,AEAXPZESQ6V7SHMWRZTWKF5BVINQ,AHBPQ3SLIIQJFBOG4LVVCOM57WNQ,AEQZHKTTW33WQUHSOP7XXLFKLHUQ,AFXM3NOWH4PAUM3GPYNYHNDSM2RQ","samarth shukla,Sanjeev Kumar,Gigi,G RAJAN,Srinu Jonnada,Ezaz Ashraf,Subhasisha B.,sudhansu sekhar khandai","Terrible,Charging status,Good quality,good charging,Nice product,Waste of Money.,Fast Charging Cable,Charching",410.0
B08P9RYPLR,"FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for Apple Devices (Black)(XCD-L102)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,249.0,48,4.0,9378,"TPE material|Output port, 1 meter USB cable length|Customer care number: 1800-102-2700 for product related queries","AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q","$@|\|TO$|-|,Sethu madhav,Akash Thakur,Burger Planet,Justice ???,indrajyoti d.,Aditya Kumar,E.C.GEORGE","Worked on iPhone 7 and didn??t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",120.0
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999.0,35999.0,31,4.2,32840,"Note : The brands, Mi and Xiaomi, are part of the same multinational conglomerate|Resolution : Full HD (1920 x 1080) Resolution | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio, DTS:X, DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe ?? 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 5000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Ok Google | Auto Low Latency Mode | 1.5 GB RAM + 8GB Storage|Display: Full HD | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase","AHEVOQADJSSRX7DS325HSFLMP7VQ,AG7XYZRCSKX6G2OLO7DVZWIZ3PUQ,AE2THTCCQLBIUSWPF4CPXC6GGP7Q,AHUJZOV34DFEN55QQ5XOYKVKHV6Q,AELX4DI77ZHURZTDLYFU7XMP7R6Q,AE2ODWBBOBD2SITDDIEJ644OSRFQ,AFLW4WXYQ3G6HU5LBQORDDZO3FOQ,AGGRC2P6M43GDEWCAHGYAILCSKTQ","Manoj maddheshiya,Manoj Kumar Sahoo,Saumil s.,Jean-Louis M.,Mahesh,syed azhar abbas,prabakaran,Sidhu","It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic ???ÿ,Super picture quality and sound quality,Awesome",11000.0
B084MZXJN6,"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) ?? Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,1699.0,41,4.4,7318,Usb-A To Lightning Cable,"AHWC76VEMF5NNLUBQCANCBHLBRNQ,AEYYU3KIHUOI2TXTTMFGIGSO7Q6A,AGHDAMFVW6VIKXBXTJQO532AMIDQ,AEMWRPIH6QNSF63L73AYAG4BO74Q,AHF7VQLRU5JXP6RK73TKZND6LRXQ,AE4CY6H2MUWSFJ66OVTV6RBJCC3Q,AEZ3L5FPOTNXXQQKXUFH4PMJMXSA,AE7R6PIVOLTXM6HWGKPKBI7NBIVQ","VM,Dilip,The Mango Couple,Jogendra,Shashi Kumar,Ryan,Kannan,Santhosh","You might be able to get away by using other usb too,Built well but there are flaws.,Good alternative for Apple cable,Good alternative,Best buy,Good,Value for Money,Works as advertised.",700.0
B08XMG618K,Time Office Scanner Replacement Cable for Startek FM220U (Type C) Ivory,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,225.0,499.0,55,4.1,789,Approx. Length Of Cable: 2' Feet(60 Cm)|Can Be Used For Startek Fm220U Fingerprint Scanner|Color: Ivory(Off-White)|Type : Usb Type C Cable,"AEGJWEAXJNRH3OLXI7JE3VRTSNWA,AHYS2KFHX6V5IVVSTAAB4RXD4IHQ,AFTQUQ7MFBNNKFZM644MI322OPQA,AFQCR3ST6ASAGNFKVVXIJTEFH3DQ,AHKS4SN5RP5OHNOUF257Y6Z4QLLQ,AFVI6OGPXJR6553ANNV5WFPS5JWQ,AGNRPHZY2FNQOGUMEZG4RZJK5OZQ,AGA6O6L2CPTO7XPKKLPVCJMMKMAQ","Raja Vankadara,velidandi prasad,NagaTeja,venki,Sudheer,Anand achari,RAHUL KUMAR,Galab","Good product,Working,Something is better than nothing,Average,Good,good product,Good work,Good",274.0
B0BCKWZ884,Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",547.0,2999.0,82,4.3,407,"Compatible: This silicone case cover is for Samsung Smart TV remote with solar cell BN59-01311B/BN59-01311G/BN59-01327/BN59-01327A/BN59-01327B/BN59-01327C/BN59-01357/BN59-01357A/BN59-01357B/BN59-01357D/BN59-01357C/BN59-01357F/BN59-01357G/BN59-01357L/BN59-01358D/BN59-01363A/BN59-01363C/BN59-01363J/BN59-01363L/BN59-01364A/BN59-01385A/BN59-01385B/BN59-01385D/BN59-01386A/BN59-01386D/BN59-01391A/TM2280E|Easy to find&install: This silicone case are all With bright colors makes you easier to find on a dark colored couch. You can install the cover by Just slipping your samsung remote control into the case cover. Note:Only glow green and glow blue can glow in the night, others can not.|Full access: Precise cut to all the function button. Easily access to all buttons. Does not affect USB or solar panel charging.|Full protection: The silicone case full wrapped your samsung remote like a glove. The little dot in the back enhanced grip. Anti-slip, anti-drop,shockproof, washable and durable.|Premium Material: This silicone case is made of kids and pets friendly material,durable and soft. Package: The silicone case *1,Lanyard*1 NOTE: The remote control is not included.","AGSP27IDVRXVVRJOLLTCIXFFIOTQ,AEKRTMFO55F2OPZOVRLGDC54LXGA,AF6ZHIURUWRGFOT5DIXQKXESA4BQ,AGLG6I5ESBM5JREGA7MXG77ODXHA,AHESEQ2NNWRCDBHDPB2CWTOLLZQQ,AHOZ3E25NUK65RTQ2KLYE74PTZ7Q,AEO55TYWLKVPVTNYRZZ7DNGZFSQQ,AHMGNDFAZFEDLG2QQBUI6Y5CN6GA","padmaprasaad,rahul kumria,dharmesh maradiya,sanjay,Goutham Ram,hiren parmar,ravichandra,Mehtab","Fitting issue,Perfect fit good quality product,good product,??????¯Fit, ?????¯cost wise, ?????¯?????¯material.,Wonderful product,Good for. New remote.,Nice product,Perfect for samsung frame series solar remote",2452.0
B00GGGOYEK,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,259.0,699.0,63,3.8,2399,"Make plug-and-play connections with mobile phones, MP3 players, digital cameras and PDAs, External Hard Drives|Ideal for transferring your pictures from your digital camera to your PC|Connect a peripheral with a 5-Pin Mini-USB port to an USB Hub or USB port on PC|Compatible with USB 1.0, 1.1 and 2.0.|PC compatible. 1 Year Warranty","AFHX6LN2EGRSLCIKZERTK236KJWA,AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,AGZLCVRZYQW3ADFS7GYJVKYQFE5Q,AEA2DZ4UBGO6GPVDVGEAIAQ2AMRA,AGE6XPOPKNMLZ7ZXBNTS4FQKJVWQ,AHASGLBOKKQJ22ZXE62YX7TBJMLA,AE54UCU6AOZMSSLTEX4RTUZXTI6Q,AE7GKHRXG35GBMJJDCQ2ALF4UQRA","Angsuman DUtta,Amjath sp,Amazon Customer,utpal roy,Mahesh,kavithakrishna,Sreeram,jhankar dhumketi","Useful but the length is a bit short,This product is overpriced,Not proper,good,Happy to get it,USB Cable,good,Theek hi h",440.0
B07ZR4S1G4,Universal Remote Control for All Sony TV for All LCD LED and Bravia TVs Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",239.0,699.0,66,4.4,2640,"Replacement for Sony RM-YD092 ,Fits with various SONY brand models,It is compatible with most of new and old SONY TV. Support 2K 4K UHD Smart TV. including Home hub buttons.Has both TV mode and DVD mode|This Item uses two AAA batteries(Batteries are not included). Please put new batteries inside.|Without programming or pairing required. Put the batteries inside and it will be works,No other Settings are required|Shipping from amazon's us warehouse, you can receive your package within 2-3 days|If you have any questions after receiving the remote control, please feel free to contact us, we will provide you with timely and high-quality service","AE22Y3KIS7SE6LI3HE2VS6WWPU4Q,AHWEYO2IJ5I5GDWZAHJK6NGYHFMA,AGYURQ3476BNT4D2O46THXEUY3SA,AFPMBSBIEX45OQ6UCQWPDG55GWLQ,AGWJU3WUQBDQYPSYAJSR3AKBLCOA,AEOVUNFCIFV223O536GVW5JHZKOA","Srinivas Pasumarthi,AM,Khushboo,Geetanjali Jha,champalal,Suchismita","Excellent solution for Sony TVs,Worth purchase,Very bad,Bad product,Remote,Good quality",460.0
B09C635BMM,Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312A QLED 8K 4K Smart TV Remote Shockproof Protective Remote Cover (Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,999.0,65,4.0,839,"Type: Protective Cover For Remote Control|Material: Silicone|Available colors: Red, Black.|For your convenience we have list some remote models for your easy reference.(The remote model number is usually affixed in the back or battery box)","AHPHVDOD3W672U45KKZQIJZTHLGQ,AGPYJRR7TI32QGUNYSFCA6T4OPMA,AHD3DG7REA3RLWBAR7RRD4FBJWZQ,AFZE7KG2W5XOGLTWA2J4CSAHNXWA,AHCAEA2HVGPCU36JGCIE45OQVG2Q,AH7F2AQYA3MVSXKJW3SJUG2UVLHA,AEUW2HNBJ3RXYHK2OXKXJ2Y3MCZQ,AEB2ODYYKIX6P2T3SP7PADBNKGPQ","Surya Praveen,Suraj Botre,Prashanth,Sacchidanand Pant,Shiva,Amritha Sunilkumar,Dr.Mohsin,Praveenkumar","Damaged product,Good quality aa well as fit,Good but fits loose at top, bit tight at bottom.,Fits the Samsung Smart TV Remote Perfectly!!,Perfectly fitted,Costly but good,Average product,A worthy product",650.0
B00GG59HU2,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",467.0,599.0,22,4.4,44054,"[Premium Cable] - High-Speed HDMI Cables. Made with a PVC Jacket, this cable protects against fraying and damage, making it perfect for everyday use.|[ Supports Latest HDMI 2.0b Standard ] - 4K, UHD, 3D, Audio Return Channel (ARC), Category 2 Certified,18 Gbps / 600 MHz Refresh Rate, 2160p, 1080p, 48 Bit Deep Color, Ethernet and is backwards compatible with earlier versions|[ In-Wall Series ] - Fire-resistant PVC Jacket, and availablility in lengths of 15ft, 20ft, 25ft, 35ft & 50ft make the BlueRigger CL3 Rated cable ideal for in-wall installation|[ Reliable Construction ] - Durable, high-quality build protects against corrosion while maximizing signal strength - 100% Pure copper conductors, Triple Cable Shielding, 24K Gold-plated full metal jacket connectors|[ Compatible with all HDMI Components ] - Connect Blu-Ray Player, Apple TV, Xbox One, PS4, Roku, and laptops with HDMI output to 4K UHD TV, projectors, A/V Receiver, etc.","AH3JUIQYDAPZIELYMMCLQIF66NDA,AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,AFLPBF5SMLJA7SIGVIGSREWQQWIQ,AH2S5LLQQULHAD7BHBZ7XSEOEA6Q,AFPTOFOQ3XNIJPY6PP6YDXKKRC7A,AG7VVM3KQOOLBILDBXWV7KTPIMHQ,AENDSRXBY6PDISBBPQBO4QFMPOHA,AGI22WQ2X6RMINFMZWLRXXUNW6JQ","Kakulie,Amjath sp,Saj Erassery,Rajesh Macwan,bharatdhamecha,Firoz patel,Ravi moses,Amazon Customer","BEST WITH BOAT & LG SMART TV,This product is overpriced,Good picture quality, sturdy,It worked when I connect with soundbar to the smart TV,Good ???,Good quality product my solve screen onn off,Ok,This cable support HDMI arc, but each time we have to select port in TV",132.0
B00RGLI0ZS,"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449.0,599.0,25,4.0,3231,"RELIABLE: Highest standard cable to ensure optimum performance.1.5m LONG cable cable ensures that you can simply use and carry it anywhere be it office, home, car,etc.|High speed data transfer between your PC and your device.|CHARGE AND SYNC: Simultaneously charge and sync your device.|Can be used with a wall mounted USB charger.Soft and Flexible cable.|THE AMKETTE ADVANTAGE: HASSLE FREE 1 YEAR WARRANTY from a company that has valued CUSTOMERS for over 30 YEARS. So buy with confidence, when you buy with Amkette.","AFEJFJOFJO4XQTAUFXZALFURTCUQ,AFAXUU47RN762WSSN4WATCSYAJ4A,AGLOERHFT2VT7MSRJVX7AR4YJKEQ,AG43C22P52ROYFXBHCND6X3QI4PA,AGIC5NIRGP4DCEB4RYQEK5S3IGRA,AE4WAZZ4DGMPHC2IFXOPULQIT6ZA,AH4NTJSGZJU46T6V3HLTRFW27U4A,AEDYRTC4664YWM5FEQVQB3IVCAMA","R Ramesh,Virender,Hemkant Rajput,Suvendu Ray. (Alok ),Yash Shah,manik,Ajinkya,Ashish A. Jhala","It works,Reasonably Good Product,Very usefull,Work with iPod perfectly.,Not a good product,Wonderful Product and fast charging,Nice cable,Usefull to me",150.0
B09ZPJT8B2,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",11990.0,31990.0,63,4.2,64,"Resolution: HD Ready (1366 x 768) | Refresh Rate: 60 hertz|Connectivity: 2 HDMI Ports to connect set top box | 1 USB ports to connect hard drives or other USB devices | IR Port to control connected devices like DVD / STB Players|Sound: 16 Watts Output | Powerful Speakers with Dolby Audio|Smart TV Features : Android R 11 ,Packed with amazing smart features such as Google Voice Search, Google App Store and Built-in Chromecast. Google Play Store, YouTube, Google cast, Netflix.|Display : LED Smart TV | Ultra bright screen for flawless picture quality even in bright rooms|Warranty Information: 2 year comprehensive warranty provided by the manufacturer from date of purchase|Installation: For Installation, Wall Mounting, Demo Of This Product Once Delivered, Directly Contact Brand Support (Visit Brand website for Toll free numebrs) and Provide Product's Model Name And Seller's Details Mentioned On Your Invoice. The Service Center Will Allot You A Convenient Slot For The Service","AG6TQFT2J2BQW67NBTLB4X6XYC5A,AGGFJ5HSIY4FHH4F75FFRBJRBBTA,AGMVK4LJDAES7HGNXYGUMBETQYEA,AFELJW5BKK3BPKBH2GJO3MW5H2GA,AEWXS2P3GWY5JZ2B2BZCIXHODFVA,AGCEI7TBUUF5BXSSGXSRVT3HPCAQ,AF5FBSTURBSA7VGB3DPTQVQ6CXOA,AEEL3YZEVV6RI67NSG7M65TCKEDA","Seyadhu Hussain,Vikky,BG,Sreejith,Thakor shaileshkumar mafaji,Vignesh S,Sulabh mathur,Shashidhar N","Worth of money,There is no 8 gb storage only 2.8 is there,Superb quality,Good product,Nice product for tcl android smart tv,TCL 32inch android tv good quality and rate,Nice smart Tv,Paisa vasul",20000.0
B07HZ2QCGR,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350.0,599.0,42,3.9,8314,"Connect USB Type-C enabled devices (Oneplus, MacBook, Chromebook Pixel, Galaxy Note 7, etc.) with standard USB Type-A enabled devices (laptops, hard drives, power banks, wall/car chargers, etc.).|Reversible design - easily insert the Type-C connector into any Type-C enabled device (does not matter which side is up).|Type-C port is half the width and one-third the height of a standard USB-A connector (slightly larger compared to Lightning or Micro-USB ports).|Up to 480 Mbps data transfer speed; power output up to 5V, 4 Amp (Dash Charge Supported); Certified by USB-IF to be compliant with USB 2.0 Standard.|Connector Type: Usb Type C.","AFY3XWUSTQABIV5OERXNLAPIZBTA,AFDIP7UX2AVN7Q42UVSPWBZDSKJQ,AF2UJQYDINULS75GB476GZ3F5HKA,AFBYRGPVHQDBRHAQHZYD5JCR2VMQ,AF5MN6PWXNKK5XXQPOD3TDRDO2YQ,AHEKP6OARUMDVOTRLNM73MQ2LYSA,AEV34N6R33BELH7SXLEZFWBCMJ3Q,AE4YIOCA5OVDV3GCCYFIJZ3XEKCA","Digvijay Kharbas,D,Vibhor,Asha,RoRo,tanya,Sai Tenish Harsha,Aasif Shaik","They did what they said... Sent a replacement when complained...,Charging Rapidly on Replacement,They did what they said... Sent a replacement when complained...,Capacity,Not original but worth buying,Does not support fast charging,Good,Good quality",249.0
B095244Q22,"MYVN LTG to USB for?ÿFast Charging & Data Sync USB Cable Compatible for iPhone 5/5s/6/6S/7/7+/8/8+/10/11, iPad Air/Mini, iPod and iOS Devices (1 M)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,252.0,999.0,75,3.7,2249,"[High Compatibility] : iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch|[Fast Charge&Data Sync ] : It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank.|[Durability] : Durable design with premium aluminum housing and toughened tightly around the cord lending it superior durability and adding a bit to its flexibility.|[High Security Level ] : It is designed to fully protect your device from damaging excessive current.Copper core thick+Multilayer shielding, Anti-interference, Protective circuit equipment.|What You Get: Lightning connector Cable,Backed-by MYVN 30-Days worry-free satisfaction solution. Lifetime friendly customer service. If there is any issues, please dont hesitate to contact us via email or customer question. We love to assist!!","AF42E36WI766TJEIU3A43B5SKHDA,AFTX5FBSNUBV4KDAAFCLPYVIT7PA,AEQ6GH2IHN2VPIDQTT5LUKGH6GXA,AG3Q4BJZXEPHGTX4QEJZGHQJIDMQ,AFPKII5ZDNUD3OIMHD5FUTKBOGNQ,AFBGSJVXAQRB4AOEX6CFHBBQEVXQ,AHLRNSGTZ5G2HBYEKPABQST4A3NA,AF7X57ZWMMENYXKPBWBXQVLFZ46Q","jagadish,Rishabh,Sakshi,Amazon Customer,Boina Sai Vinay,Neeraj S.,Shubham Kumar Mehta,Mainuddin Warsi","Value for money,faulty product,Must buy,Best one,Fine with the charger,Not upto the mark??one time usage product,Value for money,review",747.0
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",204.0,599.0,66,3.6,339,"This is a Best Genuine Quality Aftermarket Replacement Remote from brand Not Original Tata Sky Remote|Long Distance Ultra wide angle Range. Can be operated from any corner of the room. Premium Quality Product. NOTE: For best performance, please insert new batteries before using.|100% Best Quality Replacement remote for Tata Sky SD / HD / HD+ / 4K DTH Set Top Box (Pairing Required to Sync TV Functions). Compatible Remote Control for Tata Sky Without Recording Feature.|All Products are checked by Electronic Testing device Before Shipment.|IMPORTANT: Please check the images of the item & look closely at all the buttons and match with your existing / old remote before purchase","AF3XUWT2436N7RHNRA7RNALJB74Q,AEOI5IZQ52FK6IT2FCZNE5LUCBNA,AFHQK5EVOXJQOV6ND7A7RESRSZXQ,AERDX5Z6F4SNHSYXM6Q3RKZHNHRQ,AGLTJEIA65FMSJC555OYU5ZMNOLA,AHRW74XAWDCJR7LLTQZTX6NNTY6A,AHNLND23LRRQQ5HTBQGEKYKUYDJA,AE3WB4ZVEGCMAZMHPCPLCQNKKQHQ","Amazon Customer,JKSingh,Aryan,sridhar reddy B,karthikg,Dipraj More,Brahmaiah V,amit kumar","its not Universal,Tatasky remote from Amazon is cheapest, best,Good services by amazon,Okay product,1 item missing,Nice product,Ok,Good for general use",395.0
B0BLV1GNLN,"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4","Electronics|HomeTheater,TV&Video|Projectors",6490.0,9990.0,35,4.0,27,"???? [Small Size but Powerful Effects] 2022 upgraded Pixel projector provides clear and true-to-life images that are 30% brighter than other similar projectors on the market. This tiny projector with 6.2""X4.7""X2.9"" small size and 480 grams light weight, can be easily put in your handbag for traveling, camping or other locations. Really portable projector used for family leisure.|???? [Discover the World with Pixel!] Pixel represents a new generation of mini projectors specially designed to enrich your big screen viewing experience. This projector is built using advance construction materials which are only seen in high end projectors. Pixel is 1st mini projector to offer LTPS LCD technology which greatly enhances the image quality. LTPS display can restore complex details which are not seen on TFT or IPS display projectors.|???­ [Large Projection Size] 176 inch large projection screen brings an immersive viewing experience. It allows you to enjoy the happy home theater time with your family both indoor or outdoor. The outdoor projector provides a projection size from 35inch to 176 inch with the projection distance between 3.7ft to 23.6ft.|???[Multiple Devices Connection & Wide Application] Equipped with HDMI, USB, and AV interfaces, pixel projector works perfectly with smartphones, iPads, laptops, TV boxes, DVD players, PS4, USB flash disks etc. It can be applied to home theaters, video games, parties and outdoor activities. ????When connect with phone, please purchase an extra HDMI adapter.|???[1 Year Warranty & Technical Support] We offer quick reply within 24 hours, 1-year product warranty and a lifetime after-sales service. Wzatco India professional team offers you 100% satisfaction guarantee. Just feel free to try!","AGOYJRXFFVVGZDJTZV474WDLAPUA,AFU33Y7EUIZTFCE3QHWISRFUAG2Q,AE6DRYSJVPHBCSHCTRNULSU2D4CA,AHSRHKUU5AZ5ONNHBV3XIT6SOI7Q,AGDJSUUWIZJCPVADFXORM7A6KD6Q,AFTIB5G46ORBIMWQMKAWPGRTLR2Q,AFYDOUCV4JCJESNQ57MXOVGSJ5PQ,AHK23XTCQSYWXJS2PHSGZP7TDHOA","Arul Prakash,rashid,Amazon Customer,Abhiram Vishnu,Nithin,Richard Suantak,Sumier786,SHADAB ILAHI","Beat projector for good price,Value for money,Excellent,Wow!!! Just wow!! ??????,Recently purchased and started using from yesterday,It's beautiful, premium portable useful gadget,Brightness is excellent.,Experience",3500.0
B08RHPDNVV,7SEVEN?? Compatible Tata Sky Remote Control Replacement of Original dth SD HD tata Play Set top Box Remote - IR Learning Universal Remote for Any Brand TV - Pairing Must,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",235.0,599.0,61,3.5,197,"1.Replacement Remote Control for Tatasky HD/SD Support (Universal & All TV Compatible Remote). Need to remote learning setup as per instruction given in product description or refer listing catalogue image. Once make to learn any brand of tv remote with tata sky remote then common feature can operate from Tata play remote itself. Not required any more tv remote|2. 100% Best Quality Plastic Body and Soft Silicone Rubber Keypad|3. Remotes are checked by Testing Machine Before Shipment|4. It??s not Tatasky Products, is generic product.|5. Please Match the Image with Your Existing Remote Before Placing the Order","AGUQMWXN662DIDUVJPAO45CEY22A,AGIXLV5PXZOAER6EAYOT5A4CTKYQ,AEG4O3NA4UH2NADX7S54C6AROJVA,AGRTZW7IHUHHMDKJXOAW5EMVUGTQ,AGVN72RV5N6W42CET3JY7ZP7JFXQ,AFNZXOTYIRHPYZ3MYZ7BJC6XA23A,AGSBUA7UPDYWRK4QEA22TGZKGKWA,AFOCJSOFFOYRGY57ZBRKPOXKISXQ","Amazon Customer,Soniya Pandey,Amazon Customer,Martin Alex Soares,Suseendran,Yaszone,Shashikant,SHVRPS","Value for money,Does the job,Waste of money product,Ok types,Waste product,Good for the price and works well with Tatasky remote,Don't buy it,It works",364.0
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,800.0,63,4.5,74977,"Two 3.3-feet (1.0 meter) USB 2.0 A-Male to A-Female high-speed extension cables|Extends your USB connection to your computer by 3.3 feet; for use with printers, cameras, mice, keyboards and other USB computer peripherals|Constructed with corrosion-resistant, gold-plated connectors for optimal signal clarity and shielding to minimize interference|Features shielding that provides protection against noise from electromagnetic and radio-frequency signals, keeping your signal clear with less loss of bandwidth for higher performance|Typically, the Male A connector plugs into your computer and the Female A connects to the cable you need extended","AGBX233C7B7D7YZEL7ZLFWMQKFDQ,AFKSU4D3IE4KNDBVVBEA3AHDD2YQ,AHJK4PVBRGDX4N5LYA4EKHULJOPQ,AFW6NV5N3FUXV3CNUACPSYC5AB3Q,AGOCMOZJWGI5VHFT2RZLTQFZLKPQ,AGX3GCRGFU4IHAJZRUP655EEGSQA,AEG5JOZOUBWEAZOGQQR6YDVPTL6A,AGUQYXAUPX5VOWYZTIWXMUIGVGCQ","Pravin Kumar,Maestrov,rag,Mukundha2good,Amazon_Shopper,Sonic,Pratap,Amazon Customer","Nice,good,Paisa vassol,Sturdy and long.,Good for the price and great quality.,Works as expected,Good,Good",501.0
